Customer_ID,Name,Age,SSN,Occupation,Annual_Income
CUS_0x3a70,Albertoq,31,727-71-6595,Teacher,106928.84
CUS_0x5293,,31,251-75-6319,Doctor,39829
CUS_0x26d7,Christina Finchera,49,253-33-8522,Developer,21623.465
CUS_0x4c6c,Dolans,18,055-37-7477,Musician,35416.64
CUS_0x64b4,Georgew,49,553-99-2677,Doctor,88744.9
CUS_0x4228,Sara Webbi,55_,208-45-5775,Journalist,88799.78
CUS_0x897e,,36,513-64-9658,Musician,58604.32
CUS_0x84b,Leika Kiharap,47,905-48-2798,Engineer,70164.9
CUS_0x92b9,Jeb Blountz,15,855-40-7496,Teacher,46855.17
CUS_0x96b1,Jessica Wohlz,41,805-95-8957,Musician,60986.49
CUS_0x7c13,Greg Roumeliotisr,40,784-84-0195,Scientist,19181.27
CUS_0x90e,Kyle Petersonm,46,620-31-6876,Entrepreneur,70256.94
CUS_0x844d,Anna Yukhananovv,43,#F%$D@*&8,Lawyer,29170.78_
CUS_0x4c2c,David Henryk,15,029-34-1826,_______,23883.28
CUS_0x8b0c,Ronald Groverk,18,587-03-6623,Lawyer,9635.555
CUS_0x3873,McCrankk,41,567-29-7175,Media_Manager,74961.78
CUS_0x2ff8,Aaron Pressmanq,27,#F%$D@*&8,Lawyer,11654.425
CUS_0x28d8,Wachtelg,28,096-79-8281,Developer,179193.76
CUS_0xa6e0,Clara Ferreira-Marquest,54,134-85-8550,Accountant,150755.48_
CUS_0x792f,Sakari Suoninent,23,182-98-8567,Teacher,90216.75_
CUS_0xb798,Karlk,51,908-32-4592,Mechanic,44184.71_
CUS_0xb450,Wayner,46,564-78-6008,Entrepreneur,36665.05
CUS_0x4be1,Timz,35,021-36-4734,Doctor,17247.71
CUS_0xab26,Taylorf,35,886-95-6914,Journalist,21945.825
CUS_0x71de,Jim Finkleb,40,#F%$D@*&8,Lawyer,28278.99
CUS_0x440e,Dougo,47,144-48-5573,Journalist,68590.02
CUS_0x203c,Estelle Shirbonu,25,631-48-5152,Accountant,48008.07
CUS_0xaa8d,Stephen Aldredu,39,898-00-1803,Manager,70544.38
CUS_0xe23,Soyoung Kimg,39,825-49-2383,Musician,17815.585
CUS_0xa2e5,Mukherjeee,48,600-39-8541,Entrepreneur,27109.79
CUS_0x12b6,Slatere,17,652-60-9119,Writer,67104.12
CUS_0xa163,Sam Cagef,21_,922-36-7237,Lawyer,38165.06
CUS_0x8002,Jeffrey Hodgsonm,35,343-77-1605,Mechanic,21596.82
CUS_0x245d,Dhanyag,27,251-17-0514,Scientist,22147.105
CUS_0xbbb0,Suzanne Barlyno,24,180-22-8029,Journalist,48830.76
CUS_0x1226,Hildebry,52,027-55-0167,_______,11421.51
CUS_0x6be5,Zeba Siddiquin,26,321-47-0150,Musician,44820.08
CUS_0x9c0,Kevin Yaot,49,435-27-9315,Writer,37993.12
CUS_0x840f,Doug Palmerj,22,583-02-3933,Scientist,14856.35
CUS_0x4555,Lucia Mutikanip,33,#F%$D@*&8,Accountant,56135.16
CUS_0x8e44,Uranakao,53,571-14-4277,_______,33476.83
CUS_0x43d1,Nate Raymondk,39,#F%$D@*&8,Mechanic,32749.15
CUS_0x8125,Wesselsr,20,764-23-2835,Media_Manager,118036.28_
CUS_0xa7a3,Herbertm,21,195-25-1423,_______,53672.94
CUS_0xa6f6,Egenterh,34,424-26-3353,Media_Manager,35292.24
CUS_0x9c9c,Michelle Sierraq,42,555-63-9146,Mechanic,32827.25
CUS_0xbc7d,dev,35,265-33-1368,Lawyer,52338.57
CUS_0x95e7,Michelle Martino,21,423-07-8408,Doctor,7080.7
CUS_0x82db,Lynnley Browningz,38,115-17-6032,Teacher,37062.36
CUS_0x80bd,Ann Saphirp,35,534-53-3213,Manager,18550.4
CUS_0x56c8,,53,058-84-5590,Doctor,10777.43
CUS_0x3636,Daniel Flynnz,31,477-19-4895,Scientist,72079.52
CUS_0x32ad,Ann Saphird,45_,426-46-4223,Teacher,56200.53
CUS_0x12bf,Tarar,50,235-33-4203,Entrepreneur,97976.08
CUS_0x7069,Valentinaw,23,278-80-2094,Doctor,39126.01
CUS_0x632f,Skariachann,32_,237-14-5884,Lawyer,40835.65
CUS_0x9ff7,Twinnies,46,965-32-3124,Scientist,41813.18_
CUS_0x8031,Cruises,18,146-48-0684,Media_Manager,56990.6
CUS_0x9774,Fraendeh,43,938-36-7670,_______,32464.1
CUS_0x46a,Coxf,26,453-82-6508,_______,135550.88
CUS_0x2ce9,Steve Slatery,47,314-22-8629,Media_Manager,22723.19_
CUS_0x24c3,Thomasj,52,484-34-7482,Lawyer,84602.38
CUS_0x19a9,Dhanya Skariachanh,27,923-50-7465,Engineer,13363794
CUS_0x6f0a,Deepaj,37,380-75-0286,Musician,8461.285
CUS_0x3761,Selyukhm,15,201-00-0167,Musician,73338.12_
CUS_0x68be,Nishant Kumarx,14,699-83-1909,Media_Manager,26938.02_
CUS_0x9576,,22,333-99-1246,Developer,15692.35
CUS_0x6228,Kellya,36,951-96-0569,_______,68451.12
CUS_0xb9d5,Danv,28,858-65-5945,Doctor,19823.565
CUS_0x35ca,Nickp,39,602-68-5090,Doctor,33980.48
CUS_0x5e78,Sarah Marshz,40,295-90-0803,Lawyer,16259.845
CUS_0xbdbf,Philipp Halstrickr,41,276-84-5931,Entrepreneur,35124.99
CUS_0x36b3,Stevex,34,#F%$D@*&8,Entrepreneur,12679.725
CUS_0xb473,Tanyax,27,381-89-0590,Accountant,8143.805
CUS_0x10e2,Sonalio,37,168-78-3262,Media_Manager,43133.85
CUS_0x948f,Sinead Carewe,36,640-58-0930,Developer,116268.16
CUS_0x22fe,Jim Finklez,15,729-05-0487,Manager,76801.36
CUS_0x7a8,"""John ODonnell""z",30,544-38-3815,Accountant,21663.61
CUS_0x1f42,Simon Meadsn,31,#F%$D@*&8,Lawyer,18146.26
CUS_0xbd06,Stanwayx,18_,191-16-7901,Accountant,15444.65_
CUS_0x3274,ded,44,047-33-4886,Manager,32766.46
CUS_0x7a77,Huw Jonesq,23_,044-19-7799,Musician,32085.89
CUS_0x27e2,illq,35,470-60-5606,Mechanic,8705.96_
CUS_0x5db9,Sebastiank,26,517-11-7660,Entrepreneur,24858.67
CUS_0x67d0,Grega,35,103-41-3644,Manager,9695.47_
CUS_0x1c70,Carolinel,44,149-05-1316,Scientist,31604.58
CUS_0xa37f,Danielz,40,#F%$D@*&8,Developer,34751.53
CUS_0x3852,Svea Herbst-Baylissg,44,654-67-5073,Musician,15589.34
CUS_0xbb75,Phile,41,389-17-4424,Doctor,32829.62
CUS_0x979f,Jenniferi,22,435-19-5149,Media_Manager,121238.4
CUS_0x3928,Herbst-Baylisso,52,676-17-1399,Doctor,19602.22
CUS_0x16f4,Forgionez,36,#F%$D@*&8,_______,28638.97
CUS_0xa2b9,Gabrielw,52,#F%$D@*&8,Scientist,27172.31
CUS_0x8140,Nickq,28,388-66-4056,_______,18285.06
CUS_0xa8c6,,19,214-47-2407,Media_Manager,60759.54
CUS_0xaa0a,Petersony,45,490-91-8527,Manager,8770.725
CUS_0x2083,Maloneb,30,495-33-9893,Lawyer,54650.72
CUS_0x4ec5,Alistairo,55,747-39-2384,Scientist,71716.56
CUS_0x1319,Casey Sullivany,46,829-42-3206,Media_Manager,138613.48
CUS_0x663e,Alperw,5111,594-04-1648,Musician,18670.98
CUS_0x94f6,Nickt,52,581-88-3699,Scientist,90789.21
CUS_0x7986,Nadiad,37,868-05-9841,Architect,34215.86
CUS_0x2d6a,Jason Langes,25,195-30-6889,Journalist,16066.29
CUS_0x74b1,Wendell Roelfe,21,448-68-7130,Media_Manager,8590.155
CUS_0xc0fd,Gerryz,31,503-38-4873,Writer,29895.53
CUS_0x7558,Davidj,37,264-81-8732,Developer,18746.95
CUS_0x9175,Alistaira,44,805-74-9060,Writer,145380.88
CUS_0xb732,Tarmo Virkij,24,724-75-1703,Manager,94511.76
CUS_0x1f24,Mikolajczakq,41,796-58-2729,Musician,8938.07
CUS_0x63b7,Lashn,35_,736-70-3175,Mechanic,10095.545_
CUS_0x426a,Dawsonm,22,102-98-4046,Architect,97266.3
CUS_0xbe6f,Emotoy,40,749-18-8231,Journalist,34945.16
CUS_0x1ffb,Tony Munroey,32,354-51-3405,Mechanic,15908.46
CUS_0xd7d,Aaronk,14,#F%$D@*&8,Entrepreneur,34800.24
CUS_0xc08b,,49,464-69-1352,Journalist,71825.98
CUS_0x36b0,Sabinaa,30,461-58-4930,Doctor,41290.29
CUS_0x7a36,Kiharam,38,070-06-0488,_______,42960.39
CUS_0x8da8,Dianep,28,028-05-9742,Developer,10037.855
CUS_0x7577,Janab,55,466-42-9476,Accountant,34769.18
CUS_0x7aaa,Rickm,41,559-82-7560,Accountant,17017165
CUS_0x4d40,Thomasi,40,020-77-8765,Architect,19070.62
CUS_0x1bac,Wolfo,28,469-12-4672,Engineer,15926.285
CUS_0x5354,Rodrigo Camposy,33,910-46-8987,Mechanic,90133.59
CUS_0x7de5,Zhouy,47,390-51-5865,Lawyer,18613.045
CUS_0x5fd1,Antonie,28,856-19-6470,Lawyer,35223.94
CUS_0x2a1b,ewich Noely,1540,782-94-3133,Developer,36101.73
CUS_0x914e,Prodhanf,55,748-44-0227,Musician,89384.91
CUS_0x8988,ethi,32,599-51-7510,Writer,16017.57
CUS_0xbd9f,Doug Palmerc,48,109-05-8401,Accountant,88027.62
CUS_0xb49f,Carewg,49,#F%$D@*&8,Journalist,136582.04
CUS_0xd6f,Sara Rossiy,39,634-41-3558,Mechanic,70045.84
CUS_0x3cfa,Schnurra,36,345-02-9110,Media_Manager,31751.83
CUS_0x18a6,Hamzahi,53,464-94-6491,Scientist,34279.21_
CUS_0x8d16,allm,54,195-02-2602,_______,33235.4
CUS_0x707c,Busvinew,32,670-84-4853,Writer,142496.12
CUS_0x5b0d,Holtons,17,740-39-0372,Writer,14433.94
CUS_0x66ef,,38,620-02-1126,Writer,35081.49
CUS_0x88fa,Kreijgerg,28,122-25-1035,Entrepreneur,17642.1
CUS_0xc4b2,,34,713-13-2504,Journalist,16285.005
CUS_0x826d,Golubkoval,18,950-38-4770,_______,40000.96
CUS_0x8ccd,,44,514-58-5414,Musician,59125.92
CUS_0x2dc9,Lynchc,28,419-02-3637,Accountant,12505.6
CUS_0x7101,,45,268-79-6680,Engineer,113238.84
CUS_0x9729,Schneyerl,-500,406-76-5709,Teacher,167075.68
CUS_0x4c4b,,50,866-43-5193,Media_Manager,104929.28
CUS_0x6468,Buggeu,50,330-62-1012,Accountant,120948.16
CUS_0x8c5a,,18,214-93-4299,Lawyer,58770.12
CUS_0x5bfe,Soyoung Kimi,14,932-62-0394,Media_Manager,11877.735
CUS_0x8834,Marshv,38,729-94-8669,Manager,27964.68
CUS_0x7d1f,Alison Griswoldz,1956,476-03-7849,Accountant,21931.995
CUS_0xb7df,dae,45,061-83-0070,Accountant,53352.6
CUS_0x38e0,Natek,20_,385-08-6442,Writer,42395.16
CUS_0xbce,Adlerb,17,186-94-9117,Architect,14099.52
CUS_0x1231,James Reganc,38,780-20-7811,Journalist,30739.3
CUS_0x507a,,42,949-56-4266,Musician,53387.88
CUS_0x5c1c,Sineadx,43,#F%$D@*&8,Writer,17794.505
CUS_0x7ea4,Natalie Wrightj,-500,000-89-3828,Media_Manager,60422.06
CUS_0x8d0d,Jonathanj,55,061-41-0572,Engineer,112095.72
CUS_0x8f59,Jessicad,36,705-77-2792,Mechanic,24577.48_
CUS_0x6a50,Joshual,33,576-50-6561,Teacher,37482.98
CUS_0xb4c2,Mutikanii,28,924-73-2576,Musician,33787.3
CUS_0x112f,Ju-minv,20,294-20-6562,Mechanic,75506.42
CUS_0x3bad,Prasadc,28,510-25-2095,Musician,142081.48
CUS_0x1ccd,Andreat,32,808-03-9422,Developer,17733.32
CUS_0x985e,David Jonesm,23,207-73-2763,Doctor,63983.16
CUS_0x21b6,Kyleb,48,838-36-2359,Developer,33057.46
CUS_0xac46,Scott DiSavinoy,5924,370-59-9988,Scientist,41729.08
CUS_0x7677,Thanp,24_,184-32-0967,Architect,68911.26
CUS_0xae26,Vaughang,23,523-09-9908,Engineer,13129.295
CUS_0x3407,,21,986-47-7831,Writer,19243.9
CUS_0x5ae2,Karen Jacobsl,42,#F%$D@*&8,Architect,35758.39
CUS_0x6136,Paul Thomaschr,25,398-44-5320,Writer,104562.72
CUS_0x663,Richarda,37,462-21-2145,Mechanic,22953.95
CUS_0xbe72,Lisau,31,734-25-2086,Writer,14780.71
CUS_0x8513,Annaz,33,783-31-2912,_______,107688.4_
CUS_0xa5c,Peter Maushagend,35,975-11-0042,Writer,62792.1
CUS_0xc4d7,Kimz,17,356-44-7304,Journalist,35296.32
CUS_0x47f1,Deepa Babingtonn,40,269-58-1027,Architect,17893.36
CUS_0x363a,Lucy Hornbyx,25,140-53-9808,Musician,54539.52
CUS_0x2561,Farahj,5981,433-00-9327,Doctor,37937.56
CUS_0xb338,Dhanyaj,48,897-27-3355,Doctor,132003.96
CUS_0x1d21,Edwardss,36,515-83-9208,Doctor,73606.16
CUS_0xc4a2,Williamt,529,411-09-1298,Engineer,41691.16
CUS_0x2a46,Andreaa,32,295-98-3299,Writer,59641.5_
CUS_0xab9,,32,287-89-2054,Lawyer,50573.82
CUS_0x3be5,Copleyk,43,075-06-4820,Engineer,11900.03
CUS_0xc680,Lynn Adlerb,39,676-95-9854,Developer,17046.75
CUS_0x45e1,,35,039-56-8958,Architect,116680.84
CUS_0xa2b6,Louise Egane,45,426-46-8465,Teacher,27020.67
CUS_0x7478,Stephensonf,24,529-17-6334,Entrepreneur,26554.52
CUS_0x92f9,Chang-Ran Kimp,20,818-22-3188,Lawyer,21555.5_
CUS_0x5536,David Dolany,25_,287-43-9654,Musician,166102.8
CUS_0x8d32,Andrea Hopkinsc,-500,206-96-2048,Media_Manager,39832.82
CUS_0x981c,Stevei,31,248-83-8033,_______,57906.8
CUS_0x7756,Leighq,35,325-14-7904,Engineer,144388.36_
CUS_0x6156,Kristen Haysx,40,525-65-7152,Writer,31729.38
CUS_0xad7e,Stevex,25,304-40-0948,Engineer,82382.62
CUS_0x918c,,14,153-15-2374,_______,35397.98
CUS_0xba9f,Bartzy,38,547-25-7904,Scientist,45536.43
CUS_0x1d86,Rothackerw,24,370-67-4741,Developer,47725.98
CUS_0xbf40,Ryan Vlastelicam,26,806-23-3767,Doctor,81864.56
CUS_0x1854,Terrilv,26,369-07-8864,Scientist,30632.94
CUS_0x83c5,Soyoungs,31,171-97-9968,_______,62859.18
CUS_0x997a,David Henryt,21,482-72-9781,Manager,45366.27
CUS_0x4a5d,Jessica Dyec,16,714-45-9727,Lawyer,15522.74
CUS_0x6fec,,46,265-87-8866,_______,136556.44
CUS_0x4e2,Holtonc,27,#F%$D@*&8,_______,63484.24
CUS_0x4d8b,Lucy Hornbyr,53,662-45-6089,Accountant,29508.41
CUS_0x626e,,51,#F%$D@*&8,Entrepreneur,128515.52
CUS_0x5d3d,Melanie Burtonl,35,276-69-9621,Accountant,7309.155
CUS_0x9be9,Bhattacharjeex,25,541-32-7027,Journalist,42534.99_
CUS_0x86ce,Katharinac,31,984-29-2530,Journalist,80877.72
CUS_0x9d62,Laurenz,37,533-48-6343,Accountant,60340.08
CUS_0x6fbf,imartew,14,824-59-3661,Lawyer,32991.92
CUS_0xe72,Virkib,43,644-98-4745,Scientist,21578.69
CUS_0xa4f3,Gaiero,39,958-52-5986,Accountant,32897.91
CUS_0xb395,Richardi,50,355-24-5947,Entrepreneur,77020.76
CUS_0x3e62,Winfreyo,24,102-37-1443,Developer,16921.67
CUS_0x81ae,Deepa Seetharamany,17,437-30-2794,Accountant,61281.6
CUS_0x87c5,Jonathan Cableo,39,362-65-9938,Doctor,120174.4
CUS_0x6826,Edward Taylord,22,527-13-3288,Engineer,107765.7
CUS_0xb130,Karina Grazinaa,29_,#F%$D@*&8,Entrepreneur,61783.38
CUS_0x3c5e,Deepa Seetharamanb,24,516-91-0042,Media_Manager,20588.45
CUS_0x76a6,Scheyderv,41,778-99-0909,Lawyer,47817.32
CUS_0x5b7d,Bill Rigbyb,45,052-24-8925,Musician,14320.27
CUS_0x1c24,Narayanan Somasundaramy,26,931-29-3452,Manager,87263.22_
CUS_0x8bb5,,22,531-59-5314,Journalist,33907.86_
CUS_0x99ba,Andreaf,49,542-49-0323,Journalist,17027.44
CUS_0x41ea,Lindaz,41,733-38-8328,_______,37261.31
CUS_0x9cc4,Emily Flitterf,52_,788-70-2690,Accountant,11514.085
CUS_0xd66,,43,224-51-2369,Musician,15824.93
CUS_0x55f4,John McCranku,55,726-57-9713,Architect,28762.68
CUS_0x61a4,Papadimasd,32,472-31-0351,Media_Manager,32853.06
CUS_0x946e,,31,699-70-2473,Entrepreneur,48658.29
CUS_0x8277,Bartzi,28,226-36-8093,Media_Manager,125982.48
CUS_0x1d28,Mutikanim,21,075-04-2227,Entrepreneur,16644.79
CUS_0x275d,Papachristouq,32,257-48-1323,Architect,61739.8
CUS_0x3243,Vignaln,21,892-18-3180,_______,40377.89
CUS_0x1140,Jennifer Sabal,30,141-17-2233,Accountant,7621.8
CUS_0x1dd9,,45,634-25-7796,Architect,35208.2_
CUS_0x831,Stempelh,16,424-18-8158,Developer,58820.44
CUS_0x2912,,25_,517-78-6058,Doctor,108143.55
CUS_0x6f0c,Karen Jacobsb,20,417-21-4554,Lawyer,53564.88
CUS_0x8144,Poornima Guptav,37,830-28-5855,Media_Manager,28061.52_
CUS_0x23e9,Robinc,18,018-11-9472,Architect,114614.88
CUS_0x7edf,,26,229-64-4916,Teacher,43319.96
CUS_0x47ea,Tetsushih,33,612-18-1401,Mechanic,63258.9
CUS_0x53c,Jessica Wohlh,36,688-69-7066,Architect,33868.83
CUS_0x7c73,Foo Yuno,42,737-28-4078,Architect,57842.04_
CUS_0x4e22,Alistair Barrs,51,903-30-6308,Manager,31848.72
CUS_0x9754,Seetharamank,53,228-11-6416,Manager,129204.92_
CUS_0x5d87,Leonoray,17,084-35-5102,Journalist,70260.2
CUS_0x6a1d,Suzannex,44,455-79-2070,Media_Manager,50643.18
CUS_0x2181,Sarah N.u,47,026-64-0196,Teacher,90729.48
CUS_0x843,"OCallaghan""e",33,122-62-5484,Scientist,17912.65
CUS_0x3c39,Jonathan Stempelb,15,874-82-1264,Developer,7829.225
CUS_0xbedd,Flynnp,38,215-69-2225,Accountant,68824.42
CUS_0x4bfc,,44,183-74-2486,Developer,111755.6
CUS_0x6c12,Dan Levinee,38_,868-53-6968,Entrepreneur,33827.58
CUS_0x570b,Levinet,3629,453-58-9890,Scientist,73140.38_
CUS_0x47c5,Scuffhamu,20,619-50-3378,Journalist,63515.92
CUS_0xc700,Edwardh,38,078-41-7717,Lawyer,32072.42
CUS_0xc513,Jessica Wohlt,21,894-52-4160,Lawyer,7680.08
CUS_0xa5a0,Madelines,20,491-30-8624,Scientist,33000.46
CUS_0x4496,Granth,43,091-74-3731,Entrepreneur,68488.88
CUS_0x3b1b,Nick Brownk,29,260-72-0235,Accountant,80918.14
CUS_0x8d0f,,27,984-70-8010,Developer,135907.48
CUS_0x29e0,Jessica Wohlq,29_,262-62-6487,Journalist,62237.13
CUS_0x898a,,43,766-88-5509,_______,142743.4
CUS_0x4be,Poornima Guptai,2208,499-79-0209,Engineer,13627.925
CUS_0x2c4c,Douglas Busvinem,30,134-52-6017,Journalist,17476.37
CUS_0x3f1,Edd,22,#F%$D@*&8,Accountant,80983.64
CUS_0x4ab2,Euan Rochau,19_,752-31-9562,Writer,127883.4
CUS_0x7264,Estelle Shirbonr,43,452-90-1470,Engineer,20234.93_
CUS_0x7ef7,Douwe Miedemar,28,124-45-4455,Entrepreneur,30411.9
CUS_0x9997,Rucinskiw,14,234-78-5350,Mechanic,10041.885
CUS_0x3b85,Natsuko Wakit,49,652-52-9782,Engineer,72790.92
CUS_0x7fc8,Greg Roumeliotisz,41,200-21-8443,Journalist,87502.53
CUS_0x8343,Rickf,52,942-59-0676,Teacher,35659.07
CUS_0x442b,Evag,47,710-88-0178,Scientist,78749.9
CUS_0x53f3,Caroline Humerx,35,696-76-9330,Musician,27909.81
CUS_0x68b4,Emmanuel Jarryg,51,746-29-2436,Engineer,128429.68
CUS_0x7512,Ranganathanu,55,078-58-1869,Musician,35234.99
CUS_0x8747,Gernot Hellerd,41,903-18-0825,Scientist,117019.2
CUS_0x502c,Huwu,31,723-08-5344,Lawyer,45917
CUS_0xa3aa,Philipk,27,924-27-9758,Architect,27395.53
CUS_0xb7cf,Stevex,18,291-17-5552,Engineer,25784.65_
CUS_0x5f55,,32,745-91-0039,Mechanic,14295.47
CUS_0x69c6,en Klaymanr,32,124-21-1281,Journalist,100310.08
CUS_0x57f2,Melinda Dickinsonh,45,852-93-7909,Journalist,98313.12
CUS_0x82e6,Ryanb,44,970-08-1927,Writer,36479.27
CUS_0x41a0,Sierrar,16,644-85-1673,Writer,61627.35
CUS_0xb48d,Ferrarol,49,839-15-4790,Mechanic,19577.155
CUS_0x3061,Sruthid,29,#F%$D@*&8,Scientist,17082.685
CUS_0x70f2,Thorsten Severini,44_,316-81-1821,_______,145168.96
CUS_0x45ea,Dinesh Nairh,46,083-95-6249,Mechanic,22269.09
CUS_0x4ab,Andrew Longstrethf,50,591-59-7438,Architect,88783.92
CUS_0x333f,rac,21_,777-65-0580,Media_Manager,26030.03
CUS_0x5c06,Kambasj,38,887-34-3815,Journalist,32244.75
CUS_0xbe55,Kimv,32,784-16-9686,Accountant,16907.7
CUS_0x3992,,27,218-97-2428,Mechanic,9385.19
CUS_0x7671,Dan Leviney,31,199-01-3833,Musician,16942.39
CUS_0x8ad5,Deyi,26,393-14-3118,Engineer,63876.62
CUS_0xc0d,Paule,21,672-00-8132,Entrepreneur,14184.33
CUS_0xadd5,Scuffhama,52,890-53-9009,_______,28638.1
CUS_0x24a1,Matt Dailyw,34,029-27-5479,Teacher,17200.97
CUS_0x1fae,Tomy,39,747-51-4832,Developer,33405.74
CUS_0xadb5,Andrea Shalal-Esaq,45,565-89-7418,Entrepreneur,77460.2
CUS_0x51e1,Jedi,22,584-44-2628,Teacher,29674.93
CUS_0x5fde,Donovanb,39,848-51-1133,_______,19426.81
CUS_0x73b3,Alwyny,33,706-85-6031,_______,14595.6
CUS_0x24e1,Andriusk,22,918-33-3019,Engineer,93312.33
CUS_0x2391,Jennifer Ablanh,21,046-96-1490,Architect,76154.56
CUS_0x32cb,Tomj,-500,526-91-1494,Entrepreneur,32959.87
CUS_0x7f3,Poornimac,30,276-64-8276,Developer,39420.54
CUS_0x247b,Davidy,45,450-61-9465,_______,28766.28
CUS_0xc1bb,Victoria Bryanx,25,859-83-6342,Doctor,28097.2
CUS_0x7462,,52,081-17-7455,_______,128938.95
CUS_0x67cd,Francesco Guarascioh,6124,180-25-3939,_______,11176.27
CUS_0x7a59,Matt Scuffhami,29,227-84-8917,Accountant,70802.28
CUS_0x1e18,Ernestr,49,692-56-4864,Doctor,14366.56
CUS_0xb699,Hornbym,19,193-03-2866,Teacher,39145.96
CUS_0xbcb2,Martin Santaq,32,250-74-5945,Entrepreneur,19853.4
CUS_0x63c3,Ros Krasnyb,24,099-53-7467,Lawyer,66610.28
CUS_0x1382,,44,844-61-7647,Entrepreneur,11391.83
CUS_0x7e1a,Osamu Tsukimoriy,41,154-74-2451,Accountant,28637.08
CUS_0x760c,Lashb,31,929-07-7881,Manager,106309.8
CUS_0x38d8,Nishant Kumart,23,467-02-8866,_______,101114.73
CUS_0xc47b,Lynn Adlerj,20,560-39-0261,_______,15837.31
CUS_0x4f52,Joyce Leen,29,383-56-7851,Scientist,11126.925
CUS_0xa540,,38,074-17-6086,Journalist,11954.335
CUS_0xb28a,ini Annikan,25,348-50-5120,Engineer,68984.84
CUS_0x6ef6,Lefteris Papadimasl,49,620-43-0108,Manager,122178.93
CUS_0x29b5,Ellenu,22,466-74-1374,Architect,120497.52
CUS_0x14a3,Prustyx,43,642-06-3189,Media_Manager,119016.88
CUS_0x454c,Roumeliotisa,32,441-33-1920,_______,91870.71
CUS_0x5735,,44,941-81-5948,Manager,95310.03
CUS_0x82fc,Ed Stoddardq,17_,867-26-3831,Teacher,20736.07
CUS_0xc6cb,Sarah McBrides,21,716-93-2424,_______,159958.32
CUS_0x20a3,Rachel Leec,-500,838-84-0474,Lawyer,28793.49
CUS_0x574a,Ann Saphirg,45,340-65-6634,Teacher,106444.68
CUS_0x6aa4,Szakacsx,18,147-09-0323,Architect,49732.35
CUS_0xc570,Neil Maidmentv,36,558-90-7115,_______,35851.39
CUS_0x62da,Lefterisw,45,835-37-3964,Architect,62799.48
CUS_0xc01e,Granti,36,357-48-1484,Lawyer,40883.92
CUS_0xb1dc,Frostf,35,041-94-6829,Teacher,74270.8
CUS_0xb3ac,Niu Shupingj,17,597-82-3599,Scientist,20188.33
CUS_0x8067,en Berkowitzw,18,104-54-5798,Engineer,47868.74
CUS_0xa11c,,27,586-32-1202,_______,36913.88_
CUS_0x2890,Deyo,44,522-59-8579,Doctor,71015.07
CUS_0x4f92,Anjuli Daviesx,25,659-08-8401,Manager,15669.87
CUS_0xd96,Catherine Hornbye,21,667-28-7573,Manager,98839.2
CUS_0x40cf,Francesco Guarascios,31_,811-84-7081,Scientist,30953.51
CUS_0x9bd9,Barretom,41,218-24-8466,Architect,106122.03
CUS_0x8842,Rosss,55,633-86-8268,Teacher,60498.6
CUS_0x9ba4,Rickj,19,732-45-5415,Journalist,30931.16
CUS_0xc2c7,,45,787-40-1764,Manager,119706.2
CUS_0x11a4,Caroline Humerc,43,000-40-3312,_______,44295.54
CUS_0x79aa,Jeffw,33,824-45-3893,Teacher,18114.35
CUS_0x5b20,Isabelz,51,212-46-0114,Engineer,24771.94
CUS_0x9f5d,Toonkelh,30,999-99-3421,Developer,10210.735_
CUS_0x727a,Sonali Paula,40,364-26-4442,_______,68529.92
CUS_0x5eef,Colei,22,516-17-0651,Doctor,59240.0_
CUS_0x9339,Deepat,39_,646-09-4131,Accountant,15898.59
CUS_0x7c8d,Rhys Jonesi,22,313-03-7956,Media_Manager,29132.58
CUS_0xa20b,Angelau,22,325-04-2025,Manager,57101.1
CUS_0xb37a,Shihf,41,590-89-0942,Mechanic,28062.39
CUS_0xbfd2,Temple-Westo,41,925-75-0446,_______,25434.13
CUS_0xbd2d,C.r,48,002-26-8942,Manager,22292.16
CUS_0x8d95,,31,028-75-4632,Manager,84169.92
CUS_0xb6b,Arno Schuetzek,21,257-56-8708,Mechanic,36463.7
CUS_0x6f40,Soyoungv,30,566-34-8471,Musician,82995.82
CUS_0x4854,Langep,44,564-50-3217,Accountant,66012.28
CUS_0x741b,Bronsteinb,44,933-75-8093,Mechanic,21958247
CUS_0x35ac,Giseldaa,29,973-19-0864,Architect,118184.92
CUS_0xbcc9,Terry Baynesl,39,628-62-7723,_______,7518.71
CUS_0xb808,Francesca Le,29,743-14-3427,Media_Manager,61711.89
CUS_0x4468,Herbst-Baylisse,25,343-10-5114,Lawyer,14387.88
CUS_0x86a8,Freiliche,27,938-92-1711,Mechanic,35938.45
CUS_0x12cb,Sakarif,38,075-60-6485,Writer,45188.52
CUS_0x7532,,40,313-78-7187,Musician,30839.77
CUS_0x7ba9,Strupczewskip,24,989-07-3770,Manager,52462.42_
CUS_0xb00a,Maytaalm,2015,977-99-6354,Accountant,172778.16
CUS_0x345e,Ferris-Rotmanl,36,006-81-5590,Manager,83265.72
CUS_0x42ef,Marc Jonesb,27,661-18-0432,Lawyer,18385.23
CUS_0x769d,McLaughline,34,971-25-1936,Writer,42366
CUS_0x3643,Melanie Burtonk,18,580-77-2584,Mechanic,46230.26
CUS_0x3a3b,"""Martin den",52,608-37-5088,Doctor,113196.54
CUS_0xaad9,Supantha Mukherjeex,14,910-00-4345,Mechanic,8555.32
